Authors	Title	Journal	Vol:Issue:Page	Year	Pubmed_Id	Citation_Number	Authors_Full_Name	First_Author	LastAuthor	Affiliations	Grants
Maitra M, Schluterman MK, Nichols HA, Richardson JA, Lo CW, Srivastava D, Garg V	Interaction of Gata4 and Gata6 with Tbx5 is critical for normal cardiac development.	Dev. Biol.	326:2:368-77	2009	19084512		Meenakshi Maitra, Marie K Schluterman, Haley A Nichols, James A Richardson, Cecilia W Lo, Deepak Srivastava, Vidu Garg	Meenakshi Maitra	Vidu Garg	Department of Pediatrics, University of Texas Southwestern Medical Center, Dallas, Texas 75390, USA.	NHLBI NIH HHS; R01 HL088965-02
Niu Z, Iyer D, Conway SJ, Martin JF, Ivey K, Srivastava D, Nordheim A, Schwartz RJ	Serum response factor orchestrates nascent sarcomerogenesis and silences the biomineralization gene program in the heart.	Proc. Natl. Acad. Sci. U.S.A.	105:46:17824-9	2008	19004760		Zhiyv Niu, Dinakar Iyer, Simon J Conway, James F Martin, Kathryn Ivey, Deepak Srivastava, Alfred Nordheim, Robert J Schwartz	Zhiyv Niu	Robert J Schwartz	Center for Cardiovascular Development, Section of Cardiovascular Sciences, Baylor College of Medicine, Houston, TX 77030, USA.	NHLBI NIH HHS; R01 HL092508-01A1
Morton SU, Scherz PJ, Cordes KR, Ivey KN, Stainier DY, Srivastava D	microRNA-138 modulates cardiac patterning during embryonic development.	Proc. Natl. Acad. Sci. U.S.A.	105:46:17830-5	2008	19004786		Sarah U Morton, Paul J Scherz, Kimberly R Cordes, Kathryn N Ivey, Didier Y R Stainier, Deepak Srivastava	Sarah U Morton	Deepak Srivastava	Gladstone Institute of Cardiovascular Disease, Department of Pediatrics, University of California, San Francisco, CA 94158, USA.	NHLBI NIH HHS; HL-54737
Ransom JF, King IN, Garg V, Srivastava D	A rare human sequence variant reveals myocardin autoinhibition.	J. Biol. Chem.	283:51:35845-52	2008	18852265		Joshua F Ransom, Isabelle N King, Vidu Garg, Deepak Srivastava	Joshua F Ransom	Deepak Srivastava	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco, California 94158, USA.	NHLBI NIH HHS; R01 HL080592
Fish JE, Santoro MM, Morton SU, Yu S, Yeh RF, Wythe JD, Ivey KN, Bruneau BG, Stainier DY, Srivastava D	miR-126 regulates angiogenic signaling and vascular integrity.	Dev. Cell	15:2:272-84	2008	18694566		Jason E Fish, Massimo M Santoro, Sarah U Morton, Sangho Yu, Ru-Fang Yeh, Joshua D Wythe, Kathryn N Ivey, Benoit G Bruneau, Didier Y R Stainier, Deepak Srivastava	Jason E Fish	Deepak Srivastava	Gladstone Institute of Cardiovascular Disease, San Francisco, CA 94158, USA.	NHLBI NIH HHS; R01 HL080592-05
Ivey KN, Sutcliffe D, Richardson J, Clyman RI, Garcia JA, Srivastava D	Transcriptional regulation during development of the ductus arteriosus.	Circ. Res.	103:4:388-95	2008	18635823		Kathryn N Ivey, David Sutcliffe, James Richardson, Ronald I Clyman, Joseph A Garcia, Deepak Srivastava	Kathryn N Ivey	Deepak Srivastava	Department of Pediatrics, University of Texas Southwestern Medical Center, Dallas, USA.	NHLBI NIH HHS; R01 HL080592-05
Saxena A, Fish JE, White MD, Yu S, Smyth JW, Shaw RM, DiMaio JM, Srivastava D	Stromal cell-derived factor-1alpha is cardioprotective after myocardial infarction.	Circulation	117:17:2224-31	2008	18427137		Ankur Saxena, Jason E Fish, Michael D White, Sangho Yu, James W P Smyth, Robin M Shaw, J Michael DiMaio, Deepak Srivastava	Ankur Saxena	Deepak Srivastava	Gladstone Institute of Cardiovascular Disease, 1650 Owens St, San Francisco, CA 94158, USA.	NHLBI NIH HHS; R01 HL080592-05
Ivey KN, Muth A, Arnold J, King FW, Yeh RF, Fish JE, Hsiao EC, Schwartz RJ, Conklin BR, Bernstein HS, Srivastava D	MicroRNA regulation of cell lineages in mouse and human embryonic stem cells.	Cell Stem Cell	2:3:219-29	2008	18371447		Kathryn N Ivey, Alecia Muth, Joshua Arnold, Frank W King, Ru-Fang Yeh, Jason E Fish, Edward C Hsiao, Robert J Schwartz, Bruce R Conklin, Harold S Bernstein, Deepak Srivastava	Kathryn N Ivey	Deepak Srivastava	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco, 1650 Owens Street, San Francisco, CA 94158, USA.	NHLBI NIH HHS; R01 HL057181-13
Gong B, Sun J, Vargas G, Chang Q, Xu Y, Srivastava D, Boor PJ	Nonlinear imaging study of extracellular matrix in chemical-induced, developmental dissecting aortic aneurysm: evidence for defective collagen type III.	Birth Defects Res. Part A Clin. Mol. Teratol.	82:1:16-24	2008	18044709		Bin Gong, Ju Sun, Grace Vargas, Qing Chang, Ya Xu, Deepak Srivastava, Paul J Boor	Bin Gong	Paul J Boor	Department of Pathology, University of Texas Medical Branch, Galveston, Texas 77555, USA.	NIEHS NIH HHS; 1 R21 ES013038-01
Jia H, King IN, Chopra SS, Wan H, Ni TT, Jiang C, Guan X, Wells S, Srivastava D, Zhong TP	Vertebrate heart growth is regulated by functional antagonism between Gridlock and Gata5.	Proc. Natl. Acad. Sci. U.S.A.	104:35:14008-13	2007	17715064		Haibo Jia, Isabelle N King, Sameer S Chopra, Haiyan Wan, Terri T Ni, Charlie Jiang, Xiaoqun Guan, Sam Wells, Deepak Srivastava, Tao P Zhong	Haibo Jia	Tao P Zhong	Department of Medicine and Cell and Developmental Biology, Vanderbilt University School of Medicine, Nashville, TN 37232, USA.	NHLBI NIH HHS; R01 HL073348-02
Srivastava D, Saxena A, Michael Dimaio J, Bock-Marquette I	Thymosin beta4 is cardioprotective after myocardial infarction.	Ann. N. Y. Acad. Sci.	1112:161-70	2007	17600280		Deepak Srivastava, Ankur Saxena, J Michael Dimaio, Ildiko Bock-Marquette	Deepak Srivastava	Ildiko Bock-Marquette	Gladstone Institute of Cardiovascular Disease, 1650 Owens Street, San Francisco, CA 94158, USA. dsrivastava@gladstone.ucsf.edu	NA
Rajagopal SK, Ma Q, Obler D, Shen J, Manichaikul A, Tomita-Mitchell A, Boardman K, Briggs C, Garg V, Srivastava D, Goldmuntz E, Broman KW, Benson DW, Smoot LB, Pu WT	Spectrum of heart disease associated with murine and human GATA4 mutation.	J. Mol. Cell. Cardiol.	43:6:677-85	2007	17643447		Satish K Rajagopal, Qing Ma, Dita Obler, Jie Shen, Ani Manichaikul, Aoy Tomita-Mitchell, Kari Boardman, Christine Briggs, Vidu Garg, Deepak Srivastava, Elizabeth Goldmuntz, Karl W Broman, D Woodrow Benson, Leslie B Smoot, William T Pu	Satish K Rajagopal	William T Pu	Department of Cardiology, Children's Hospital Boston, 300 Longwood Avenue, Boston, MA 02115, USA.	NHLBI NIH HHS; T32 HL 007572
Kwon C, Arnold J, Hsiao EC, Taketo MM, Conklin BR, Srivastava D	Canonical Wnt signaling is a positive regulator of mammalian cardiac progenitors.	Proc. Natl. Acad. Sci. U.S.A.	104:26:10894-9	2007	17576928		Chulan Kwon, Joshua Arnold, Edward C Hsiao, Makoto M Taketo, Bruce R Conklin, Deepak Srivastava	Chulan Kwon	Deepak Srivastava	Gladstone Institute of Cardiovascular Disease and Department of Pediatrics, University of California, 1650 Owens Street, San Francisco, CA 94158, USA.	NCRR NIH HHS; C06 RR018928
Pierpont ME, Basson CT, Benson DW, Gelb BD, Giglia TM, Goldmuntz E, McGee G, Sable CA, Srivastava D, Webb CL	Genetic basis for congenital heart defects: current knowledge: a scientific statement from the American Heart Association Congenital Cardiac Defects Committee, Council on Cardiovascular Disease in the Young: endorsed by the American Academy of Pediatrics.	Circulation	115:23:3015-38	2007	17519398		Mary Ella Pierpont, Craig T Basson, D Woodrow Benson, Bruce D Gelb, Therese M Giglia, Elizabeth Goldmuntz, Glenn McGee, Craig A Sable, Deepak Srivastava, Catherine L Webb	Mary Ella Pierpont	Catherine L Webb	Children's Hospital of Minnesota and University of Minnesota, USA.	NA
Xin M, Small EM, van Rooij E, Qi X, Richardson JA, Srivastava D, Nakagawa O, Olson EN	Essential roles of the bHLH transcription factor Hrt2 in repression of atrial gene expression and maintenance of postnatal cardiac function.	Proc. Natl. Acad. Sci. U.S.A.	104:19:7975-80	2007	17468400		Mei Xin, Eric M Small, Eva van Rooij, Xiaoxia Qi, James A Richardson, Deepak Srivastava, Osamu Nakagawa, Eric N Olson	Mei Xin	Eric N Olson	Department of Molecular Biology, University of Texas Southwestern Medical Center, 6000 Harry Hines Boulevard, Dallas, TX 75390, USA.	NA
Schluterman MK, Krysiak AE, Kathiriya IS, Abate N, Chandalia M, Srivastava D, Garg V	Screening and biochemical analysis of GATA4 sequence variations identified in patients with congenital heart disease.	Am. J. Med. Genet. A	143A:8:817-23	2007	17352393		Marie K Schluterman, Amanda E Krysiak, Irfan S Kathiriya, Nicola Abate, Manisha Chandalia, Deepak Srivastava, Vidu Garg	Marie K Schluterman	Vidu Garg	Department of Pediatrics, University of Texas Southwestern Medical Center, Dallas, Texas 75390-9148, USA.	NA
Zhao Y, Ransom JF, Li A, Vedantham V, von Drehle M, Muth AN, Tsuchihashi T, McManus MT, Schwartz RJ, Srivastava D	Dysregulation of cardiogenesis, cardiac conduction, and cell cycle in mice lacking miRNA-1-2.	Cell	129:2:303-17	2007	17397913		Yong Zhao, Joshua F Ransom, Ankang Li, Vasanth Vedantham, Morgan von Drehle, Alecia N Muth, Takatoshi Tsuchihashi, Michael T McManus, Robert J Schwartz, Deepak Srivastava	Yong Zhao	Deepak Srivastava	Gladstone Institute of Cardiovascular Disease, 1650 Owens Street, San Francisco, CA 94158, USA.	NHLBI NIH HHS; T32HL007731
Zhao Y, Srivastava D	A developmental view of microRNA function.	Trends Biochem. Sci.	32:4:189-97	2007	17350266		Yong Zhao, Deepak Srivastava	Yong Zhao	Deepak Srivastava	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco, 1650 Owens Street, San Francisco, CA 94158, USA.	NA
Ransom J, Srivastava D	The genetics of cardiac birth defects.	Semin. Cell Dev. Biol.	18:1:132-9	2007	17240175		Joshua Ransom, Deepak Srivastava	Joshua Ransom	Deepak Srivastava	Gladstone Institute of Cardiovascular Disease and the Department of Pediatrics, University of California at San Francisco, 1650 Owens Street, San Francisco, CA 94158, United States.	NA
Ivey KN, Srivastava D	The paradoxical patent ductus arteriosus.	J. Clin. Invest.	116:11:2863-5	2006	17080192		Kathryn N Ivey, Deepak Srivastava	Kathryn N Ivey	Deepak Srivastava	Gladstone Institute of Cardiovascular Disease, University of California San Francisco, San Francisco, California 94158, USA.	NA
Ramana KV, Willis MS, White MD, Horton JW, DiMaio JM, Srivastava D, Bhatnagar A, Srivastava SK	Endotoxin-induced cardiomyopathy and systemic inflammation in mice is prevented by aldose reductase inhibition.	Circulation	114:17:1838-46	2006	17030682		Kota V Ramana, Monte S Willis, Michael D White, Jureta W Horton, J Michael DiMaio, Deepak Srivastava, Aruni Bhatnagar, Satish K Srivastava	Kota V Ramana	Satish K Srivastava	Department of Biochemistry and Molecular Biology, University of Texas Medical Branch, Galveston, TX 77555, USA.	NIGMS NIH HHS; GM71036
Srivastava D	Making or breaking the heart: from lineage determination to morphogenesis.	Cell	126:6:1037-48	2006	16990131		Deepak Srivastava	Deepak Srivastava	Deepak Srivastava	Gladstone Institute of Cardiovascular Disease and Department of Pediatrics and Biochemistry, University of California, San Francisco, CA 94158, USA. dsrivastava@gladstone.ucsf.edu	NA
Srivastava D, Yu S	Stretching to meet needs: integrin-linked kinase and the cardiac pump.	Genes Dev.	20:17:2327-31	2006	16951248		Deepak Srivastava, Sangho Yu	Deepak Srivastava	Sangho Yu	Gladstone Institute of Cardiovascular Disease and Department of Pediatrics, University of California at San Francisco, San Francisco, California 94158, USA. dsrivastava@galdstone.ucsf.edu	NA
Srivastava D, Ivey KN	Potential of stem-cell-based therapies for heart disease.	Nature	441:7097:1097-9	2006	16810246		Deepak Srivastava, Kathryn N Ivey	Deepak Srivastava	Kathryn N Ivey	Gladstone Institute of Cardiovascular Disease and Department of Pediatrics, University of California San Francisco, 1650 Owens Street, San Francisco, California 94158, USA. dsrivastava@Gladstone.ucsf.edu	NA
Capellini TD, Di Giacomo G, Salsi V, Brendolan A, Ferretti E, Srivastava D, Zappavigna V, Selleri L	Pbx1/Pbx2 requirement for distal limb patterning is mediated by the hierarchical control of Hox gene spatial distribution and Shh expression.	Development	133:11:2263-73	2006	16672333		Terence D Capellini, Giuseppina Di Giacomo, Valentina Salsi, Andrea Brendolan, Elisabetta Ferretti, Deepak Srivastava, Vincenzo Zappavigna, Licia Selleri	Terence D Capellini	Licia Selleri	Department of Cell and Developmental Biology, Cornell University Weill Medical School, New York, NY 10021, USA.	NICHD NIH HHS; HD43997
King IN, Kathiriya IS, Murakami M, Nakagawa M, Gardner KA, Srivastava D, Nakagawa O	Hrt and Hes negatively regulate Notch signaling through interactions with RBP-Jkappa.	Biochem. Biophys. Res. Commun.	345:1:446-52	2006	16682003		Isabelle N King, Irfan S Kathiriya, Masao Murakami, Masayo Nakagawa, Kelly A Gardner, Deepak Srivastava, Osamu Nakagawa	Isabelle N King	Osamu Nakagawa	Department of Pediatrics, The University of Texas Southwestern Medical Center at Dallas, Dallas, TX 75390-9063, USA. iking@gladstone.ucsf.edu	NHLBI NIH HHS; K08 HL079260-02
Maeda J, Yamagishi H, McAnally J, Yamagishi C, Srivastava D	Tbx1 is regulated by forkhead proteins in the secondary heart field.	Dev. Dyn.	235:3:701-10	2006	16444712		Jun Maeda, Hiroyuki Yamagishi, John McAnally, Chihiro Yamagishi, Deepak Srivastava	Jun Maeda	Deepak Srivastava	Department of Pediatrics, Division of Pediatric Cardiology, Keio University School of Medicine, Tokyo, Japan.	NHLBI NIH HHS; U01 HL100406-04
Yamagishi C, Yamagishi H, Maeda J, Tsuchihashi T, Ivey K, Hu T, Srivastava D	Sonic hedgehog is essential for first pharyngeal arch development.	Pediatr. Res.	59:3:349-54	2006	16492970		Chihiro Yamagishi, Hiroyuki Yamagishi, Jun Maeda, Takatoshi Tsuchihashi, Kathryn Ivey, Tonghuan Hu, Deepak Srivastava	Chihiro Yamagishi	Deepak Srivastava	Department of Pediatrics, Keio University School of Medicine, Tokyo, Japan.	NA
Gong B, Trent MB, Srivastava D, Boor PJ	Chemical-induced, nonlethal, developmental model of dissecting aortic aneurysm.	Birth Defects Res. Part A Clin. Mol. Teratol.	76:1:29-38	2006	16397885		Bin Gong, Margaret B Trent, Deepak Srivastava, Paul J Boor	Bin Gong	Paul J Boor	Department of Pathology, University of Texas Medical Branch, Galveston, Texas 77555, USA.	NIEHS NIH HHS; 1 R21 ES013038-01
Srivastava D	Genetic regulation of cardiogenesis and congenital heart disease.	Annu Rev Pathol	1:199-213	2006	18039113		Deepak Srivastava	Deepak Srivastava	Deepak Srivastava	Gladstone Institute of Cardiovascular Disease, Department of Pediatrics, University of California, San Francisco, California 94158, USA. dsrivastava@gladstone.ucsf.edu	NA
Koshiba-Takeuchi K, Takeuchi JK, Arruda EP, Kathiriya IS, Mo R, Hui CC, Srivastava D, Bruneau BG	Cooperative and antagonistic interactions between Sall4 and Tbx5 pattern the mouse limb and heart.	Nat. Genet.	38:2:175-83	2006	16380715		Kazuko Koshiba-Takeuchi, Jun K Takeuchi, Eric P Arruda, Irfan S Kathiriya, Rong Mo, Chi-chung Hui, Deepak Srivastava, Benoit G Bruneau	Kazuko Koshiba-Takeuchi	Benoit G Bruneau	Programs in Cardiovascular Research, The Hospital for Sick Children, Toronto, Ontario M5G 1X8, Canada.	NA
Kwon C, Han Z, Olson EN, Srivastava D	MicroRNA1 influences cardiac differentiation in Drosophila and regulates Notch signaling.	Proc. Natl. Acad. Sci. U.S.A.	102:52:18986-91	2005	16357195		Chulan Kwon, Zhe Han, Eric N Olson, Deepak Srivastava	Chulan Kwon	Deepak Srivastava	Gladstone Institute of Cardiovascular Disease and Department of Pediatrics, University of California, 1650 Owens Street, San Francisco, CA 94158.	NA
Costantini DL, Arruda EP, Agarwal P, Kim KH, Zhu Y, Zhu W, Lebel M, Cheng CW, Park CY, Pierce SA, Guerchicoff A, Pollevick GD, Chan TY, Kabir MG, Cheng SH, Husain M, Antzelevitch C, Srivastava D, Gross GJ, Hui CC, Backx PH, Bruneau BG	The homeodomain transcription factor Irx5 establishes the mouse cardiac ventricular repolarization gradient.	Cell	123:2:347-58	2005	16239150		Danny L Costantini, Eric P Arruda, Pooja Agarwal, Kyoung-Han Kim, Yonghong Zhu, Wei Zhu, Melanie Lebel, Chi Wa Cheng, Chong Y Park, Stephanie A Pierce, Alejandra Guerchicoff, Guido D Pollevick, Toby Y Chan, M Golam Kabir, Shuk Han Cheng, Mansoor Husain, Charles Antzelevitch, Deepak Srivastava, Gil J Gross, Chi-chung Hui, Peter H Backx, Benoit G Bruneau	Danny L Costantini	Benoit G Bruneau	Program in Cardiovascular Research, The Hospital for Sick Children, Toronto, Ontario M5G 1X8, Canada.	NHLBI NIH HHS; R01 HL047678-13
Garg V, Muth AN, Ransom JF, Schluterman MK, Barnes R, King IN, Grossfeld PD, Srivastava D	Mutations in NOTCH1 cause aortic valve disease.	Nature	437:7056:270-4	2005	16025100		Vidu Garg, Alecia N Muth, Joshua F Ransom, Marie K Schluterman, Robert Barnes, Isabelle N King, Paul D Grossfeld, Deepak Srivastava	Vidu Garg	Deepak Srivastava	Department of Pediatrics, University of Texas Southwestern Medical Center, Dallas, Texas 75390-9148, USA. vidu.garg@utsouthwestern.edu	NHLBI NIH HHS; K08 HL079260-01
Zhao Y, Samal E, Srivastava D	Serum response factor regulates a muscle-specific microRNA that targets Hand2 during cardiogenesis.	Nature	436:7048:214-20	2005	15951802		Yong Zhao, Eva Samal, Deepak Srivastava	Yong Zhao	Deepak Srivastava	Department of Pediatrics (Cardiology), University of Texas Southwestern Medical Center and Children's Medical Center Dallas, 6000 Harry Hines Boulevard, Dallas, Texas 75390-9148, USA.	NA
Aiyer AR, Honarpour N, Herz J, Srivastava D	Loss of Apaf-1 leads to partial rescue of the HAND2-null phenotype.	Dev. Biol.	278:1:155-62	2005	15649468		Aparna R Aiyer, Narimon Honarpour, Joachim Herz, Deepak Srivastava	Aparna R Aiyer	Deepak Srivastava	Department of Pediatrics, University of Texas Southwestern Medical Center at Dallas, 6000 Harry Hines Boulevard, Room NA8.124, Dallas, TX 75390-9148, USA.	NA
McFadden DG, Barbosa AC, Richardson JA, Schneider MD, Srivastava D, Olson EN	The Hand1 and Hand2 transcription factors regulate expansion of the embryonic cardiac ventricles in a gene dosage-dependent manner.	Development	132:1:189-201	2005	15576406		David G McFadden, Ana C Barbosa, James A Richardson, Michael D Schneider, Deepak Srivastava, Eric N Olson	David G McFadden	Eric N Olson	Department of Molecular Biology, University of Texas Southwestern Medical Center, 6000 Harry Hines Boulevard, Dallas, TX 75390-9148, USA.	NA
Bock-Marquette I, Saxena A, White MD, Dimaio JM, Srivastava D	Thymosin beta4 activates integrin-linked kinase and promotes cardiac cell migration, survival and cardiac repair.	Nature	432:7016:466-72	2004	15565145		Ildiko Bock-Marquette, Ankur Saxena, Michael D White, J Michael Dimaio, Deepak Srivastava	Ildiko Bock-Marquette	Deepak Srivastava	Department of Pediatrics, University of Texas Southwestern Medical Center, 6000 Harry Hines Blvd, Dallas, Texas 75390-9148, USA.	NA
Kathiriya IS, King IN, Murakami M, Nakagawa M, Astle JM, Gardner KA, Gerard RD, Olson EN, Srivastava D, Nakagawa O	Hairy-related transcription factors inhibit GATA-dependent cardiac gene expression through a signal-responsive mechanism.	J. Biol. Chem.	279:52:54937-43	2004	15485867		Irfan S Kathiriya, Isabelle N King, Masao Murakami, Masayo Nakagawa, John M Astle, Kelly A Gardner, Robert D Gerard, Eric N Olson, Deepak Srivastava, Osamu Nakagawa	Irfan S Kathiriya	Osamu Nakagawa	Department of Molecular Biology, The University of Texas Southwestern Medical Center, Dallas, Texas 75390-9148, USA.	NHLBI NIH HHS; L40 HL078465-02
